segment_id,segment_name,date,total_attempts_on_date,daily_attempts,athlete_count
35587315,"Gingernuts and Towai Traverse",2025-06-21,2840,2,816
1752602,"Towai Traverse",2025-06-21,7527,0,1289
2716897,"Towai Traverse Climb",2025-06-21,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-21,35227,11,3145
8760918,"Spoonhill + Scrims",2025-06-21,1605,0,434
35338309,"Fade To Black",2025-06-21,1990,2,496
5741040,"Freewheel, trig to 4wd",2025-06-22,41883,18,4631
35457806,"Snail trail",2025-06-22,33713,2,3974
11559698,"Labyrinth 2016 - down",2025-06-22,21609,1,3034
35512175,"Double Happy",2025-06-22,1388,0,381
3385864,"banker",2025-06-22,20227,3,3488
9230928,"Jungle Scout Up",2025-06-22,21588,1,3360
27751723,"Mohaka Meander south",2025-06-22,3138,0,509
27751719,"Mohaka Meander north",2025-06-22,2778,3,540
1752652,"491",2025-06-22,16465,2,2434
22616278,"Pavlova",2025-06-22,1566,0,436
3385865,"B-line Ext",2025-06-22,21024,7,2699
33496074,"Dig This",2025-06-22,923,0,341
11890472,"Te Whiti Riser",2025-06-22,12705,0,1661
1752667,"Nga Tuna",2025-06-22,20165,2,2494
17193656,"Second Star 2018",2025-06-22,5179,3,1027
22324740,"Superplus Gracefield exit full",2025-06-22,10585,2,1767
22324737,"Lower Superplus to gracefield rd",2025-06-22,10489,2,1495
35587315,"Gingernuts and Towai Traverse",2025-06-22,2840,0,816
1752602,"Towai Traverse",2025-06-22,7528,1,1289
2716897,"Towai Traverse Climb",2025-06-22,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-22,35238,11,3145
8760918,"Spoonhill + Scrims",2025-06-22,1605,0,434
35338309,"Fade To Black",2025-06-22,1991,1,496
5741040,"Freewheel, trig to 4wd",2025-06-23,41883,0,4631
35457806,"Snail trail",2025-06-23,33715,2,3974
11559698,"Labyrinth 2016 - down",2025-06-23,21610,1,3034
35512175,"Double Happy",2025-06-23,1388,0,381
3385864,"banker",2025-06-23,20227,0,3488
9230928,"Jungle Scout Up",2025-06-23,21588,0,3360
27751723,"Mohaka Meander south",2025-06-23,3138,0,509
27751719,"Mohaka Meander north",2025-06-23,2779,1,540
1752652,"491",2025-06-23,16465,0,2434
22616278,"Pavlova",2025-06-23,1566,0,436
3385865,"B-line Ext",2025-06-23,21024,0,2699
33496074,"Dig This",2025-06-23,923,0,341
11890472,"Te Whiti Riser",2025-06-23,12705,0,1661
1752667,"Nga Tuna",2025-06-23,20165,0,2494
17193656,"Second Star 2018",2025-06-23,5180,1,1027
22324740,"Superplus Gracefield exit full",2025-06-23,10585,0,1767
22324737,"Lower Superplus to gracefield rd",2025-06-23,10489,0,1495
35587315,"Gingernuts and Towai Traverse",2025-06-23,2840,0,816
1752602,"Towai Traverse",2025-06-23,7528,0,1289
2716897,"Towai Traverse Climb",2025-06-23,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-23,35238,0,3145
8760918,"Spoonhill + Scrims",2025-06-23,1605,0,434
35338309,"Fade To Black",2025-06-23,1991,0,496
5741040,"Freewheel, trig to 4wd",2025-06-24,41889,6,4631
35457806,"Snail trail",2025-06-24,33723,8,3974
11559698,"Labyrinth 2016 - down",2025-06-24,21609,0,3034
35512175,"Double Happy",2025-06-24,1388,0,381
3385864,"banker",2025-06-24,20227,0,3488
9230928,"Jungle Scout Up",2025-06-24,21588,0,3360
27751723,"Mohaka Meander south",2025-06-24,3138,0,509
27751719,"Mohaka Meander north",2025-06-24,2789,10,540
1752652,"491",2025-06-24,16465,0,2434
22616278,"Pavlova",2025-06-24,1566,0,436
3385865,"B-line Ext",2025-06-24,21023,0,2699
33496074,"Dig This",2025-06-24,923,0,341
11890472,"Te Whiti Riser",2025-06-24,12705,0,1661
1752667,"Nga Tuna",2025-06-24,20166,1,2494
17193656,"Second Star 2018",2025-06-24,5183,3,1027
22324740,"Superplus Gracefield exit full",2025-06-24,10584,0,1767
22324737,"Lower Superplus to gracefield rd",2025-06-24,10488,0,1495
35587315,"Gingernuts and Towai Traverse",2025-06-24,2841,1,816
1752602,"Towai Traverse",2025-06-24,7528,0,1289
2716897,"Towai Traverse Climb",2025-06-24,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-24,35238,0,3145
8760918,"Spoonhill + Scrims",2025-06-24,1605,0,434
35338309,"Fade To Black",2025-06-24,1992,1,496
5741040,"Freewheel, trig to 4wd",2025-06-25,41897,8,4631
35457806,"Snail trail",2025-06-25,33727,4,3974
11559698,"Labyrinth 2016 - down",2025-06-25,21610,1,3034
35512175,"Double Happy",2025-06-25,1388,0,381
3385864,"banker",2025-06-25,20228,1,3488
9230928,"Jungle Scout Up",2025-06-25,21588,0,3360
27751723,"Mohaka Meander south",2025-06-25,3138,0,509
27751719,"Mohaka Meander north",2025-06-25,2793,4,540
1752652,"491",2025-06-25,16465,0,2434
22616278,"Pavlova",2025-06-25,1566,0,436
3385865,"B-line Ext",2025-06-25,21025,2,2699
33496074,"Dig This",2025-06-25,923,0,341
11890472,"Te Whiti Riser",2025-06-25,12705,0,1661
1752667,"Nga Tuna",2025-06-25,20166,0,2494
17193656,"Second Star 2018",2025-06-25,5187,4,1027
22324740,"Superplus Gracefield exit full",2025-06-25,10585,1,1767
22324737,"Lower Superplus to gracefield rd",2025-06-25,10489,1,1495
35587315,"Gingernuts and Towai Traverse",2025-06-25,2841,0,816
1752602,"Towai Traverse",2025-06-25,7528,0,1289
2716897,"Towai Traverse Climb",2025-06-25,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-25,35240,2,3145
8760918,"Spoonhill + Scrims",2025-06-25,1605,0,434
35338309,"Fade To Black",2025-06-25,1992,0,496
5741040,"Freewheel, trig to 4wd",2025-06-26,41900,3,4631
35457806,"Snail trail",2025-06-26,33728,1,3974
11559698,"Labyrinth 2016 - down",2025-06-26,21611,1,3034
35512175,"Double Happy",2025-06-26,1388,0,381
3385864,"banker",2025-06-26,20228,0,3489
9230928,"Jungle Scout Up",2025-06-26,21588,0,3360
27751723,"Mohaka Meander south",2025-06-26,3138,0,509
27751719,"Mohaka Meander north",2025-06-26,2793,0,540
1752652,"491",2025-06-26,16465,0,2434
22616278,"Pavlova",2025-06-26,1566,0,436
3385865,"B-line Ext",2025-06-26,21025,0,2699
33496074,"Dig This",2025-06-26,923,0,341
11890472,"Te Whiti Riser",2025-06-26,12705,0,1661
1752667,"Nga Tuna",2025-06-26,20166,0,2494
17193656,"Second Star 2018",2025-06-26,5187,0,1027
22324740,"Superplus Gracefield exit full",2025-06-26,10586,1,1767
22324737,"Lower Superplus to gracefield rd",2025-06-26,10490,1,1495
35587315,"Gingernuts and Towai Traverse",2025-06-26,2841,0,816
1752602,"Towai Traverse",2025-06-26,7528,0,1289
2716897,"Towai Traverse Climb",2025-06-26,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-26,35242,2,3145
8760918,"Spoonhill + Scrims",2025-06-26,1605,0,434
35338309,"Fade To Black",2025-06-26,1992,0,496
5741040,"Freewheel, trig to 4wd",2025-06-27,41901,1,4631
35457806,"Snail trail",2025-06-27,33728,0,3974
11559698,"Labyrinth 2016 - down",2025-06-27,21611,0,3034
35512175,"Double Happy",2025-06-27,1388,0,381
3385864,"banker",2025-06-27,20228,0,3489
9230928,"Jungle Scout Up",2025-06-27,21588,0,3360
27751723,"Mohaka Meander south",2025-06-27,3138,0,509
27751719,"Mohaka Meander north",2025-06-27,2793,0,540
1752652,"491",2025-06-27,16465,0,2434
22616278,"Pavlova",2025-06-27,1566,0,436
3385865,"B-line Ext",2025-06-27,21025,0,2699
33496074,"Dig This",2025-06-27,923,0,341
11890472,"Te Whiti Riser",2025-06-27,12705,0,1661
1752667,"Nga Tuna",2025-06-27,20166,0,2494
17193656,"Second Star 2018",2025-06-27,5187,0,1027
22324740,"Superplus Gracefield exit full",2025-06-27,10586,0,1767
22324737,"Lower Superplus to gracefield rd",2025-06-27,10490,0,1495
35587315,"Gingernuts and Towai Traverse",2025-06-27,2841,0,816
1752602,"Towai Traverse",2025-06-27,7528,0,1289
2716897,"Towai Traverse Climb",2025-06-27,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-27,35243,1,3145
8760918,"Spoonhill + Scrims",2025-06-27,1605,0,434
35338309,"Fade To Black",2025-06-27,1992,0,496
5741040,"Freewheel, trig to 4wd",2025-06-28,41901,0,4631
35457806,"Snail trail",2025-06-28,33728,0,3974
11559698,"Labyrinth 2016 - down",2025-06-28,21611,0,3034
35512175,"Double Happy",2025-06-28,1388,0,381
3385864,"banker",2025-06-28,20228,0,3489
9230928,"Jungle Scout Up",2025-06-28,21588,0,3360
27751723,"Mohaka Meander south",2025-06-28,3138,0,509
27751719,"Mohaka Meander north",2025-06-28,2793,0,540
1752652,"491",2025-06-28,16465,0,2434
22616278,"Pavlova",2025-06-28,1566,0,436
3385865,"B-line Ext",2025-06-28,21025,0,2699
33496074,"Dig This",2025-06-28,923,0,341
11890472,"Te Whiti Riser",2025-06-28,12705,0,1661
1752667,"Nga Tuna",2025-06-28,20166,0,2494
17193656,"Second Star 2018",2025-06-28,5187,0,1027
22324740,"Superplus Gracefield exit full",2025-06-28,10586,0,1767
22324737,"Lower Superplus to gracefield rd",2025-06-28,10490,0,1495
35587315,"Gingernuts and Towai Traverse",2025-06-28,2841,0,816
1752602,"Towai Traverse",2025-06-28,7528,0,1289
2716897,"Towai Traverse Climb",2025-06-28,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-28,35243,0,3145
8760918,"Spoonhill + Scrims",2025-06-28,1605,0,434
35338309,"Fade To Black",2025-06-28,1992,0,496
5741040,"Freewheel, trig to 4wd",2025-06-29,41911,10,4633
35457806,"Snail trail",2025-06-29,33730,2,3974
11559698,"Labyrinth 2016 - down",2025-06-29,21612,1,3034
35512175,"Double Happy",2025-06-29,1388,0,381
3385864,"banker",2025-06-29,20228,0,3489
9230928,"Jungle Scout Up",2025-06-29,21588,0,3360
27751723,"Mohaka Meander south",2025-06-29,3138,0,509
27751719,"Mohaka Meander north",2025-06-29,2796,3,540
1752652,"491",2025-06-29,16468,3,2435
22616278,"Pavlova",2025-06-29,1566,0,436
3385865,"B-line Ext",2025-06-29,21025,0,2699
33496074,"Dig This",2025-06-29,923,0,341
11890472,"Te Whiti Riser",2025-06-29,12706,1,1661
1752667,"Nga Tuna",2025-06-29,20169,3,2495
17193656,"Second Star 2018",2025-06-29,5188,1,1027
22324740,"Superplus Gracefield exit full",2025-06-29,10588,2,1768
22324737,"Lower Superplus to gracefield rd",2025-06-29,10492,2,1496
35587315,"Gingernuts and Towai Traverse",2025-06-29,2841,0,816
1752602,"Towai Traverse",2025-06-29,7530,2,1289
2716897,"Towai Traverse Climb",2025-06-29,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-29,35252,9,3146
8760918,"Spoonhill + Scrims",2025-06-29,1605,0,434
35338309,"Fade To Black",2025-06-29,1993,1,497
5741040,"Freewheel, trig to 4wd",2025-06-30,41912,1,4633
35457806,"Snail trail",2025-06-30,33730,0,3974
11559698,"Labyrinth 2016 - down",2025-06-30,21613,1,3034
35512175,"Double Happy",2025-06-30,1388,0,381
3385864,"banker",2025-06-30,20230,2,3489
9230928,"Jungle Scout Up",2025-06-30,21588,0,3360
27751723,"Mohaka Meander south",2025-06-30,3138,0,509
27751719,"Mohaka Meander north",2025-06-30,2797,1,540
1752652,"491",2025-06-30,16467,0,2435
22616278,"Pavlova",2025-06-30,1566,0,436
3385865,"B-line Ext",2025-06-30,21025,0,2699
33496074,"Dig This",2025-06-30,923,0,341
11890472,"Te Whiti Riser",2025-06-30,12707,1,1661
1752667,"Nga Tuna",2025-06-30,20168,0,2495
17193656,"Second Star 2018",2025-06-30,5189,1,1027
22324740,"Superplus Gracefield exit full",2025-06-30,10589,1,1768
22324737,"Lower Superplus to gracefield rd",2025-06-30,10493,1,1496
35587315,"Gingernuts and Towai Traverse",2025-06-30,2841,0,816
1752602,"Towai Traverse",2025-06-30,7529,0,1289
2716897,"Towai Traverse Climb",2025-06-30,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-06-30,35253,1,3146
8760918,"Spoonhill + Scrims",2025-06-30,1605,0,434
35338309,"Fade To Black",2025-06-30,1993,0,497
5741040,"Freewheel, trig to 4wd",2025-07-01,41933,21,4635
35457806,"Snail trail",2025-07-01,33741,11,3974
11559698,"Labyrinth 2016 - down",2025-07-01,21613,0,3034
35512175,"Double Happy",2025-07-01,1388,0,381
3385864,"banker",2025-07-01,20231,1,3489
9230928,"Jungle Scout Up",2025-07-01,21588,0,3360
27751723,"Mohaka Meander south",2025-07-01,3138,0,509
27751719,"Mohaka Meander north",2025-07-01,2808,11,540
1752652,"491",2025-07-01,16467,0,2435
22616278,"Pavlova",2025-07-01,1566,0,436
3385865,"B-line Ext",2025-07-01,21026,1,2699
33496074,"Dig This",2025-07-01,923,0,341
11890472,"Te Whiti Riser",2025-07-01,12708,1,1661
1752667,"Nga Tuna",2025-07-01,20168,0,2495
17193656,"Second Star 2018",2025-07-01,5195,6,1027
22324740,"Superplus Gracefield exit full",2025-07-01,10591,2,1769
22324737,"Lower Superplus to gracefield rd",2025-07-01,10495,2,1497
35587315,"Gingernuts and Towai Traverse",2025-07-01,2842,1,816
1752602,"Towai Traverse",2025-07-01,7529,0,1289
2716897,"Towai Traverse Climb",2025-07-01,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-07-01,35261,8,3148
8760918,"Spoonhill + Scrims",2025-07-01,1605,0,434
35338309,"Fade To Black",2025-07-01,1993,0,497
5741040,"Freewheel, trig to 4wd",2025-07-02,41936,3,4635
35457806,"Snail trail",2025-07-02,33743,2,3974
11559698,"Labyrinth 2016 - down",2025-07-02,21613,0,3034
35512175,"Double Happy",2025-07-02,1388,0,381
3385864,"banker",2025-07-02,20235,4,3489
9230928,"Jungle Scout Up",2025-07-02,21588,0,3360
27751723,"Mohaka Meander south",2025-07-02,3140,2,509
27751719,"Mohaka Meander north",2025-07-02,2808,0,540
1752652,"491",2025-07-02,16467,0,2435
22616278,"Pavlova",2025-07-02,1566,0,436
3385865,"B-line Ext",2025-07-02,21026,0,2699
33496074,"Dig This",2025-07-02,923,0,341
11890472,"Te Whiti Riser",2025-07-02,12711,3,1661
1752667,"Nga Tuna",2025-07-02,20168,0,2496
17193656,"Second Star 2018",2025-07-02,5198,3,1027
22324740,"Superplus Gracefield exit full",2025-07-02,10593,2,1770
22324737,"Lower Superplus to gracefield rd",2025-07-02,10498,3,1498
35587315,"Gingernuts and Towai Traverse",2025-07-02,2842,0,816
1752602,"Towai Traverse",2025-07-02,7529,0,1289
2716897,"Towai Traverse Climb",2025-07-02,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-07-02,35264,3,3148
8760918,"Spoonhill + Scrims",2025-07-02,1605,0,434
35338309,"Fade To Black",2025-07-02,1993,0,498
5741040,"Freewheel, trig to 4wd",2025-07-03,41937,1,4635
35457806,"Snail trail",2025-07-03,33743,0,3974
11559698,"Labyrinth 2016 - down",2025-07-03,21613,0,3034
35512175,"Double Happy",2025-07-03,1388,0,381
3385864,"banker",2025-07-03,20235,0,3489
9230928,"Jungle Scout Up",2025-07-03,21588,0,3360
27751723,"Mohaka Meander south",2025-07-03,3140,0,509
27751719,"Mohaka Meander north",2025-07-03,2808,0,540
1752652,"491",2025-07-03,16467,0,2435
22616278,"Pavlova",2025-07-03,1566,0,436
3385865,"B-line Ext",2025-07-03,21026,0,2699
33496074,"Dig This",2025-07-03,923,0,341
11890472,"Te Whiti Riser",2025-07-03,12711,0,1661
1752667,"Nga Tuna",2025-07-03,20168,0,2496
17193656,"Second Star 2018",2025-07-03,5198,0,1027
22324740,"Superplus Gracefield exit full",2025-07-03,10594,1,1770
22324737,"Lower Superplus to gracefield rd",2025-07-03,10499,1,1498
35587315,"Gingernuts and Towai Traverse",2025-07-03,2842,0,816
1752602,"Towai Traverse",2025-07-03,7529,0,1289
2716897,"Towai Traverse Climb",2025-07-03,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-07-03,35265,1,3148
8760918,"Spoonhill + Scrims",2025-07-03,1605,0,434
35338309,"Fade To Black",2025-07-03,1993,0,498
5741040,"Freewheel, trig to 4wd",2025-07-04,41937,0,4635
35457806,"Snail trail",2025-07-04,33744,1,3974
11559698,"Labyrinth 2016 - down",2025-07-04,21614,1,3034
35512175,"Double Happy",2025-07-04,1388,0,381
3385864,"banker",2025-07-04,20236,1,3489
9230928,"Jungle Scout Up",2025-07-04,21588,0,3360
27751723,"Mohaka Meander south",2025-07-04,3140,0,509
27751719,"Mohaka Meander north",2025-07-04,2808,0,540
1752652,"491",2025-07-04,16467,0,2435
22616278,"Pavlova",2025-07-04,1566,0,436
3385865,"B-line Ext",2025-07-04,21027,1,2699
33496074,"Dig This",2025-07-04,923,0,341
11890472,"Te Whiti Riser",2025-07-04,12711,0,1661
1752667,"Nga Tuna",2025-07-04,20168,0,2496
17193656,"Second Star 2018",2025-07-04,5198,0,1027
22324740,"Superplus Gracefield exit full",2025-07-04,10596,2,1770
22324737,"Lower Superplus to gracefield rd",2025-07-04,10501,2,1498
35587315,"Gingernuts and Towai Traverse",2025-07-04,2842,0,816
1752602,"Towai Traverse",2025-07-04,7529,0,1289
2716897,"Towai Traverse Climb",2025-07-04,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-07-04,35265,0,3148
8760918,"Spoonhill + Scrims",2025-07-04,1605,0,434
35338309,"Fade To Black",2025-07-04,1993,0,498
5741040,"Freewheel, trig to 4wd",2025-07-05,41939,2,4635
35457806,"Snail trail",2025-07-05,33745,1,3974
11559698,"Labyrinth 2016 - down",2025-07-05,21614,0,3034
35512175,"Double Happy",2025-07-05,1388,0,381
3385864,"banker",2025-07-05,20236,0,3489
9230928,"Jungle Scout Up",2025-07-05,21588,0,3360
27751723,"Mohaka Meander south",2025-07-05,3140,0,509
27751719,"Mohaka Meander north",2025-07-05,2808,0,540
1752652,"491",2025-07-05,16466,0,2435
22616278,"Pavlova",2025-07-05,1566,0,436
3385865,"B-line Ext",2025-07-05,21027,0,2699
33496074,"Dig This",2025-07-05,923,0,341
11890472,"Te Whiti Riser",2025-07-05,12711,0,1661
1752667,"Nga Tuna",2025-07-05,20167,0,2496
17193656,"Second Star 2018",2025-07-05,5198,0,1027
22324740,"Superplus Gracefield exit full",2025-07-05,10595,0,1770
22324737,"Lower Superplus to gracefield rd",2025-07-05,10500,0,1498
35587315,"Gingernuts and Towai Traverse",2025-07-05,2841,0,816
1752602,"Towai Traverse",2025-07-05,7528,0,1289
2716897,"Towai Traverse Climb",2025-07-05,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-07-05,35265,0,3148
8760918,"Spoonhill + Scrims",2025-07-05,1605,0,434
35338309,"Fade To Black",2025-07-05,1993,0,498
5741040,"Freewheel, trig to 4wd",2025-07-06,41956,17,4639
35457806,"Snail trail",2025-07-06,33749,4,3974
11559698,"Labyrinth 2016 - down",2025-07-06,21618,4,3034
35512175,"Double Happy",2025-07-06,1388,0,381
3385864,"banker",2025-07-06,20238,2,3489
9230928,"Jungle Scout Up",2025-07-06,21588,0,3360
27751723,"Mohaka Meander south",2025-07-06,3140,0,509
27751719,"Mohaka Meander north",2025-07-06,2811,3,540
1752652,"491",2025-07-06,16468,2,2435
22616278,"Pavlova",2025-07-06,1566,0,436
3385865,"B-line Ext",2025-07-06,21029,2,2699
33496074,"Dig This",2025-07-06,923,0,341
11890472,"Te Whiti Riser",2025-07-06,12710,0,1661
1752667,"Nga Tuna",2025-07-06,20169,2,2496
17193656,"Second Star 2018",2025-07-06,5200,2,1028
22324740,"Superplus Gracefield exit full",2025-07-06,10602,7,1770
22324737,"Lower Superplus to gracefield rd",2025-07-06,10507,7,1498
35587315,"Gingernuts and Towai Traverse",2025-07-06,2842,1,816
1752602,"Towai Traverse",2025-07-06,7528,0,1289
2716897,"Towai Traverse Climb",2025-07-06,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-07-06,35280,15,3153
8760918,"Spoonhill + Scrims",2025-07-06,1605,0,434
35338309,"Fade To Black",2025-07-06,1994,1,498
5741040,"Freewheel, trig to 4wd",2025-07-07,41959,3,4640
35457806,"Snail trail",2025-07-07,33750,1,3974
11559698,"Labyrinth 2016 - down",2025-07-07,21618,0,3034
35512175,"Double Happy",2025-07-07,1388,0,381
3385864,"banker",2025-07-07,20239,1,3489
9230928,"Jungle Scout Up",2025-07-07,21589,1,3360
27751723,"Mohaka Meander south",2025-07-07,3140,0,509
27751719,"Mohaka Meander north",2025-07-07,2810,0,540
1752652,"491",2025-07-07,16467,0,2435
22616278,"Pavlova",2025-07-07,1566,0,436
3385865,"B-line Ext",2025-07-07,21029,0,2699
33496074,"Dig This",2025-07-07,923,0,341
11890472,"Te Whiti Riser",2025-07-07,12712,2,1661
1752667,"Nga Tuna",2025-07-07,20168,0,2496
17193656,"Second Star 2018",2025-07-07,5200,0,1028
22324740,"Superplus Gracefield exit full",2025-07-07,10602,0,1770
22324737,"Lower Superplus to gracefield rd",2025-07-07,10507,0,1498
35587315,"Gingernuts and Towai Traverse",2025-07-07,2842,0,816
1752602,"Towai Traverse",2025-07-07,7528,0,1289
2716897,"Towai Traverse Climb",2025-07-07,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-07-07,35282,2,3153
8760918,"Spoonhill + Scrims",2025-07-07,1605,0,434
35338309,"Fade To Black",2025-07-07,1994,0,498
5741040,"Freewheel, trig to 4wd",2025-07-08,41967,8,4640
35457806,"Snail trail",2025-07-08,33755,5,3974
11559698,"Labyrinth 2016 - down",2025-07-08,21617,0,3034
35512175,"Double Happy",2025-07-08,1388,0,381
3385864,"banker",2025-07-08,20238,0,3489
9230928,"Jungle Scout Up",2025-07-08,21589,0,3360
27751723,"Mohaka Meander south",2025-07-08,3140,0,509
27751719,"Mohaka Meander north",2025-07-08,2817,7,540
1752652,"491",2025-07-08,16467,0,2435
22616278,"Pavlova",2025-07-08,1566,0,436
3385865,"B-line Ext",2025-07-08,21030,1,2699
33496074,"Dig This",2025-07-08,923,0,341
11890472,"Te Whiti Riser",2025-07-08,12714,2,1661
1752667,"Nga Tuna",2025-07-08,20168,0,2496
17193656,"Second Star 2018",2025-07-08,5202,2,1028
22324740,"Superplus Gracefield exit full",2025-07-08,10602,0,1770
22324737,"Lower Superplus to gracefield rd",2025-07-08,10507,0,1498
35587315,"Gingernuts and Towai Traverse",2025-07-08,2842,0,816
1752602,"Towai Traverse",2025-07-08,7528,0,1289
2716897,"Towai Traverse Climb",2025-07-08,8208,0,1311
14931000,"Top of Te Whiti to Towai",2025-07-08,35283,1,3153
8760918,"Spoonhill + Scrims",2025-07-08,1605,0,434
35338309,"Fade To Black",2025-07-08,1994,0,498
5741040,"Freewheel, trig to 4wd",2025-07-09,41977,10,4640
35457806,"Snail trail",2025-07-09,33758,3,3974
11559698,"Labyrinth 2016 - down",2025-07-09,21617,0,3034
